,0,1,2,3
1499,COL19A1,ITGB1_ITGA2,nan,Secreted Signaling
1500,FAM3C,PDCD1,nan,Secreted Signaling
1501,PDCD1LG2,PDCD1,nan,Secreted Signaling
1502,PDCD1,CD274,nan,Cell-Cell Contact
1503,NECTIN1,CADM3,nan,Cell-Cell Contact
1504,NECTIN4,NECTIN1,nan,Secreted Signaling
1505,NECTIN1,NECTIN3,nan,Cell-Cell Contact
1506,NRG4,ERBB4,nan,Secreted Signaling
1507,HBEGF,ERBB4,nan,Secreted Signaling
1508,KISS1,KISS1R,nan,Secreted Signaling
1509,ENHO,GPR19,nan,Secreted Signaling
1510,CD226,NECTIN2,nan,Cell-Cell Contact
1511,ADIPOQ,PROKR2,nan,Secreted Signaling
1512,ADIPOQ,CD200R1,nan,Secreted Signaling
1513,ADIPOQ,GPR152,nan,Secreted Signaling
1514,ADIPOQ,CLEC2D,nan,Secreted Signaling
1515,CCL17,ACKR1,nan,Secreted Signaling
1516,NTN4,NTRK2,nan,Secreted Signaling
1517,LAMA3,ITGB1_ITGA3,nan,Secreted Signaling
1518,COL24A1,ITGB1_ITGA10,nan,Secreted Signaling
1519,COL24A1,ITGB1_ITGA11,nan,Secreted Signaling
1520,COL24A1,ITGB1_ITGA1,nan,Secreted Signaling
1521,COL24A1,ITGB1_ITGA2,nan,Secreted Signaling
1522,RSPO4,LGR4,nan,Secreted Signaling
1523,RSPO4,LGR6,nan,Secreted Signaling
1524,RSPO1,LGR4,nan,Secreted Signaling
1525,RSPO1,LGR6,nan,Secreted Signaling
1526,COL28A1,ITGB1_ITGA10,nan,Secreted Signaling
1527,COL28A1,ITGB1_ITGA11,nan,Secreted Signaling
1528,COL28A1,ITGB1_ITGA1,nan,Secreted Signaling
1529,COL28A1,ITGB1_ITGA2,nan,Secreted Signaling
1530,TIGIT,NECTIN2,nan,Cell-Cell Contact
1531,TIGIT,NECTIN3,nan,Cell-Cell Contact
1532,NMS,NMUR2,nan,Secreted Signaling
1533,NMS,NMUR1,nan,Secreted Signaling
1534,TREML2,CD276,nan,Cell-Cell Contact
1535,ARTN,RET_GFRA1,nan,Secreted Signaling
1536,ARTN,RET_GFRA3,nan,Secreted Signaling
1537,COL13A1,ITGB1_ITGA10,nan,Cell-Cell Contact
1538,COL13A1,ITGB1_ITGA11,nan,Cell-Cell Contact
1539,COL13A1,ITGB1_ITGA1,nan,Cell-Cell Contact
1540,COL13A1,ITGB1_ITGA2,nan,Cell-Cell Contact
1541,LAIR1,LILRB4,nan,Cell-Cell Contact
1542,CSPG4,ITGB1_ITGA3,nan,Cell-Cell Contact
1543,IGFL1,IGFLR1,nan,Secreted Signaling
1544,C10orf99,SUSD2,nan,Secreted Signaling
1545,IGFL2,IGFLR1,nan,Secreted Signaling
1546,VSTM1,ADGRG3,nan,Secreted Signaling
1547,IGFL3,IGFLR1,nan,Secreted Signaling
1548,CXCL17,GPR35,nan,Secreted Signaling
1549,GDF15,GFRAL,nan,Secreted Signaling
1550,RSPO2,LGR4,nan,Secreted Signaling
1551,RSPO2,LGR6,nan,Secreted Signaling
1552,NTN4,UNC5D,nan,Secreted Signaling
1553,DDC,HTR3D,nan,Secreted Signaling
1554,UTS2B,UTS2R,nan,Secreted Signaling
1555,ADM2,CALCRL_RAMP2,nan,Secreted Signaling
1556,ADM2,RAMP3_CALCRL_GPER1,nan,Secreted Signaling
1557,BTLA,TNFRSF14,nan,Cell-Cell Contact
1558,IFNE,ADGRV1,nan,Secreted Signaling
1559,IFNE,IFNAR1_IFNAR2,nan,Secreted Signaling
1560,IFNL1,IL10RB_IFNLR1,nan,Secreted Signaling
1561,COL27A1,ITGB1_ITGA10,nan,Secreted Signaling
1562,COL27A1,ITGB1_ITGA11,nan,Secreted Signaling
1563,COL27A1,ITGB1_ITGA1,nan,Secreted Signaling
1564,COL27A1,ITGB1_ITGA2,nan,Secreted Signaling
1565,FAM3C,ADGRG5,nan,Secreted Signaling
1566,IFNL3,IL10RB_IFNLR1,nan,Secreted Signaling
1567,IFNL2,IL10RB_IFNLR1,nan,Secreted Signaling
1568,NTN4,UNC5B,nan,Secreted Signaling
1569,CADM3,CADM4,nan,Cell-Cell Contact
1570,CADM3,CADM1,nan,Cell-Cell Contact
1571,CADM3,NECTIN3,nan,Cell-Cell Contact
1572,PROK2,PROKR2,nan,Secreted Signaling
1573,COL22A1,ITGB1_ITGA10,nan,Secreted Signaling
1574,COL22A1,ITGB1_ITGA11,nan,Secreted Signaling
1575,COL22A1,ITGB1_ITGA1,nan,Secreted Signaling
1576,COL22A1,ITGB1_ITGA2,nan,Secreted Signaling
1577,CCL4L2,GPR152,nan,Secreted Signaling
1578,CCL4L2,GPR101,nan,Secreted Signaling
1579,CCL4L2,VSIR,nan,Secreted Signaling
1580,PROK2,PROKR1,nan,Secreted Signaling
1581,RLN3,RXFP4,nan,Secreted Signaling
1582,INSL5,RXFP4,nan,Secreted Signaling
1583,DDC,HTR3C,nan,Secreted Signaling
1584,RLN3,RXFP2,nan,Secreted Signaling
1585,RLN3,RXFP1,nan,Secreted Signaling
1586,RLN3,RXFP3,nan,Secreted Signaling
1587,CLEC2B,KLRF1,nan,Cell-Cell Contact
1588,FAM3C,CLEC2D,nan,Secreted Signaling
1589,FAM19A4,SORL1,nan,Secreted Signaling
1590,NECTIN2,NECTIN3,nan,Cell-Cell Contact
1591,FAM19A4,PTPRU,nan,Secreted Signaling
1592,CLCF1,ESR2,nan,Secreted Signaling
1593,ALDH1A1,RORB,nan,Secreted Signaling
1594,ALDH1A2,RORB,nan,Secreted Signaling
1595,ALDH1A3,RORB,nan,Secreted Signaling
1596,EDA,EDA2R,nan,Secreted Signaling
1597,EDA,EDAR,nan,Secreted Signaling
1598,LEAP2,GHSR,nan,Secreted Signaling
1599,GHRL,GHSR,nan,Secreted Signaling
1600,TSLP,IL7R_CRLF2,nan,Secreted Signaling
1601,COL26A1,ITGB1_ITGA10,nan,Secreted Signaling
1602,COL26A1,ITGB1_ITGA11,nan,Secreted Signaling
1603,COL26A1,ITGB1_ITGA1,nan,Secreted Signaling
1604,COL26A1,ITGB1_ITGA2,nan,Secreted Signaling
1605,ESAM,ESAM,nan,Cell-Cell Contact
1606,FAM19A4,MRC2,nan,Secreted Signaling
1607,NELL2,ROBO3,nan,Secreted Signaling
1608,COL21A1,ITGB1_ITGA10,nan,Secreted Signaling
1609,COL21A1,ITGB1_ITGA11,nan,Secreted Signaling
1610,COL21A1,ITGB1_ITGA1,nan,Secreted Signaling
1611,COL21A1,ITGB1_ITGA2,nan,Secreted Signaling
1612,SCGB3A1,MARCO,nan,Secreted Signaling
1613,SCGB3A1,NOTCH3,nan,Secreted Signaling
1614,TNFSF13B,TNFRSF13C,nan,Secreted Signaling
1615,NOTCH4,DLL4,nan,Cell-Cell Contact
1616,NOTCH4,DLL3,nan,Cell-Cell Contact
1617,NOTCH4,JAG2,nan,Cell-Cell Contact
1618,COL12A1,ITGB1_ITGA10,nan,Secreted Signaling
1619,COL12A1,ITGB1_ITGA11,nan,Secreted Signaling
1620,COL12A1,ITGB1_ITGA1,nan,Secreted Signaling
1621,COL12A1,ITGB1_ITGA2,nan,Secreted Signaling
1622,CCL19,ACKR4,nan,Secreted Signaling
1623,NRTN,RET_GFRA2,nan,Secreted Signaling
1624,RARRES2,CMKLR1,nan,Secreted Signaling
1625,OMD,ITGAV_ITGB3,nan,Secreted Signaling
1626,JAM3,JAM3,nan,Cell-Cell Contact
1627,JAM3,ITGB2_ITGAM,nan,Secreted Signaling
1628,RSPO3,LGR4,nan,Secreted Signaling
1629,RSPO3,LGR6,nan,Secreted Signaling
1630,CADM1,CADM1,nan,Cell-Cell Contact
1631,CADM1,NECTIN3,nan,Cell-Cell Contact
1632,GHRL,ACE2,nan,Secreted Signaling
1633,NPVF,NPFFR1,nan,Secreted Signaling
1634,SEMA4A,PLXND1,nan,Cell-Cell Contact
1635,CRLF2,IL7R_CRLF2,nan,Secreted Signaling
1636,DLL4,NOTCH3,nan,Cell-Cell Contact
1637,INSL5,RXFP3,nan,Secreted Signaling
1638,DLL3,NOTCH3,nan,Cell-Cell Contact
1639,IL37,IL1RAPL1,nan,Secreted Signaling
1640,IFNK,IFNAR1_IFNAR2,nan,Secreted Signaling
1641,COL20A1,ITGB1_ITGA10,nan,Secreted Signaling
1642,COL20A1,ITGB1_ITGA11,nan,Secreted Signaling
1643,COL20A1,ITGB1_ITGA1,nan,Secreted Signaling
1644,COL20A1,ITGB1_ITGA2,nan,Secreted Signaling
1645,CDH7,CDH7,nan,Cell-Cell Contact
1646,NOTCH3,JAG2,nan,Cell-Cell Contact
1647,COL17A1,ITGB1_ITGA10,nan,Secreted Signaling
1648,COL17A1,ITGB1_ITGA11,nan,Secreted Signaling
1649,COL17A1,ITGB1_ITGA1,nan,Secreted Signaling
1650,COL17A1,ITGB1_ITGA2,nan,Secreted Signaling
1651,TNFSF18,TNFRSF18,nan,Secreted Signaling
1652,F11R,ITGB2_ITGAL,nan,Cell-Cell Contact
1653,ALDH1A1,RARA_CRABP2,nan,Secreted Signaling
1654,ALDH1A2,RARA_CRABP2,nan,Secreted Signaling
1655,ALDH1A3,RARA_CRABP2,nan,Secreted Signaling
1656,ALDH1A1,RARA_RXRA_CRABP2,nan,Secreted Signaling
1657,ALDH1A2,RARA_RXRA_CRABP2,nan,Secreted Signaling
1658,ALDH1A3,RARA_RXRA_CRABP2,nan,Secreted Signaling
1659,ALDH1A1,RARB_CRABP2,nan,Secreted Signaling
1660,ALDH1A2,RARB_CRABP2,nan,Secreted Signaling
1661,ALDH1A3,RARB_CRABP2,nan,Secreted Signaling
1662,ALDH1A1,RARB_RXRB_CRABP2,nan,Secreted Signaling
1663,ALDH1A2,RARB_RXRB_CRABP2,nan,Secreted Signaling
1664,ALDH1A3,RARB_RXRB_CRABP2,nan,Secreted Signaling
1665,ALDH1A1,RARG_CRABP2,nan,Secreted Signaling
1666,ALDH1A2,RARG_CRABP2,nan,Secreted Signaling
1667,ALDH1A3,RARG_CRABP2,nan,Secreted Signaling
1668,ALDH1A1,RARG_RXRG_CRABP2,nan,Secreted Signaling
1669,ALDH1A2,RARG_RXRG_CRABP2,nan,Secreted Signaling
1670,ALDH1A3,RARG_RXRG_CRABP2,nan,Secreted Signaling
1671,ALDH1A1,RXRA_CRABP2,nan,Secreted Signaling
1672,ALDH1A2,RXRA_CRABP2,nan,Secreted Signaling
1673,ALDH1A3,RXRA_CRABP2,nan,Secreted Signaling
1674,ALDH1A1,RXRB_CRABP2,nan,Secreted Signaling
1675,ALDH1A2,RXRB_CRABP2,nan,Secreted Signaling
1676,ALDH1A3,RXRB_CRABP2,nan,Secreted Signaling
1677,ALDH1A1,RXRG_CRABP2,nan,Secreted Signaling
1678,ALDH1A2,RXRG_CRABP2,nan,Secreted Signaling
1679,ALDH1A3,RXRG_CRABP2,nan,Secreted Signaling
