,0,1,2,3
1327,Lamc2,Itga7_Itgb1,LAMININ,ECM-Receptor
1328,Lamc3,Itga7_Itgb1,LAMININ,ECM-Receptor
1329,Vtn,Itga8_Itgb1,VTN,ECM-Receptor
1330,Tnc,Itga8_Itgb1,TENASCIN,ECM-Receptor
1331,Tnr,Itga8_Itgb1,TENASCIN,ECM-Receptor
1332,Tnn,Itga8_Itgb1,TENASCIN,ECM-Receptor
1333,Tnxb,Itga8_Itgb1,TENASCIN,ECM-Receptor
1334,Npnt_Fras1_Frem1,Itga8_Itgb1,NPNT,ECM-Receptor
1335,Npnt_Fras1_Frem2,Itga8_Itgb1,NPNT,ECM-Receptor
1336,Tnc,Itga9_Itgb1,TENASCIN,ECM-Receptor
1337,Tnr,Itga9_Itgb1,TENASCIN,ECM-Receptor
1338,Tnn,Itga9_Itgb1,TENASCIN,ECM-Receptor
1339,Tnxb,Itga9_Itgb1,TENASCIN,ECM-Receptor
1340,Col1a1,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1341,Col1a2,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1342,Col2a1,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1343,Col4a1,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1344,Col4a2,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1345,Col4a3,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1346,Col4a4,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1347,Col4a5,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1348,Col4a6,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1349,Col6a1,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1350,Col6a2,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1351,Col6a3,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1352,Col6a4,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1353,Col6a5,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1354,Col6a6,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1355,Col9a1,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1356,Col9a2,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1357,Col9a3,Itga9_Itgb1,COLLAGEN,ECM-Receptor
1358,Lama1,Itga9_Itgb1,LAMININ,ECM-Receptor
1359,Lama2,Itga9_Itgb1,LAMININ,ECM-Receptor
1360,Lama3,Itga9_Itgb1,LAMININ,ECM-Receptor
1361,Lama4,Itga9_Itgb1,LAMININ,ECM-Receptor
1362,Lama5,Itga9_Itgb1,LAMININ,ECM-Receptor
1363,Lamb1,Itga9_Itgb1,LAMININ,ECM-Receptor
1364,Lamb2,Itga9_Itgb1,LAMININ,ECM-Receptor
1365,Lamb3,Itga9_Itgb1,LAMININ,ECM-Receptor
1366,Lamc1,Itga9_Itgb1,LAMININ,ECM-Receptor
1367,Lamc2,Itga9_Itgb1,LAMININ,ECM-Receptor
1368,Lamc3,Itga9_Itgb1,LAMININ,ECM-Receptor
1369,Col1a1,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1370,Col1a2,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1371,Col2a1,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1372,Col4a1,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1373,Col4a2,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1374,Col4a3,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1375,Col4a4,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1376,Col4a5,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1377,Col4a6,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1378,Col6a1,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1379,Col6a2,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1380,Col6a3,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1381,Col6a4,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1382,Col6a5,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1383,Col6a6,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1384,Col9a1,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1385,Col9a2,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1386,Col9a3,Itga10_Itgb1,COLLAGEN,ECM-Receptor
1387,Col1a1,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1388,Col1a2,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1389,Col2a1,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1390,Col4a1,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1391,Col4a2,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1392,Col4a3,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1393,Col4a4,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1394,Col4a5,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1395,Col4a6,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1396,Col6a1,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1397,Col6a2,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1398,Col6a3,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1399,Col6a4,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1400,Col6a5,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1401,Col6a6,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1402,Col9a1,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1403,Col9a2,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1404,Col9a3,Itga11_Itgb1,COLLAGEN,ECM-Receptor
1405,Fn1,Itgav_Itgb1,FN1,ECM-Receptor
1406,Vtn,Itgav_Itgb1,VTN,ECM-Receptor
1407,Dspp,Itgav_Itgb1,DSPP,ECM-Receptor
1408,Fn1,Itga4_Itgb7,FN1,ECM-Receptor
1409,Fn1,Itgav_Itgb3,FN1,ECM-Receptor
1410,Vtn,Itgav_Itgb3,VTN,ECM-Receptor
1411,Vwf,Itgav_Itgb3,VWF,ECM-Receptor
1412,Tnc,Itgav_Itgb3,TENASCIN,ECM-Receptor
1413,Tnr,Itgav_Itgb3,TENASCIN,ECM-Receptor
1414,Tnn,Itgav_Itgb3,TENASCIN,ECM-Receptor
1415,Tnxb,Itgav_Itgb3,TENASCIN,ECM-Receptor
1416,Ibsp,Itgav_Itgb3,BSP,ECM-Receptor
1417,Thbs1,Itgav_Itgb3,THBS,ECM-Receptor
1418,Thbs2,Itgav_Itgb3,THBS,ECM-Receptor
1419,Thbs3,Itgav_Itgb3,THBS,ECM-Receptor
1420,Thbs4,Itgav_Itgb3,THBS,ECM-Receptor
1421,Comp,Itgav_Itgb3,THBS,ECM-Receptor
1422,Dmp1,Itgav_Itgb3,DMP1,ECM-Receptor
1423,Fn1,Itga2b_Itgb3,FN1,ECM-Receptor
1424,Vtn,Itga2b_Itgb3,VTN,ECM-Receptor
1425,Vwf,Itga2b_Itgb3,VWF,ECM-Receptor
1426,Tnc,Itga2b_Itgb3,TENASCIN,ECM-Receptor
1427,Tnr,Itga2b_Itgb3,TENASCIN,ECM-Receptor
1428,Tnn,Itga2b_Itgb3,TENASCIN,ECM-Receptor
1429,Tnxb,Itga2b_Itgb3,TENASCIN,ECM-Receptor
1430,Vtn,Itgav_Itgb5,VTN,ECM-Receptor
1431,Ibsp,Itgav_Itgb5,BSP,ECM-Receptor
1432,Tnc,Itgav_Itgb6,TENASCIN,ECM-Receptor
1433,Tnr,Itgav_Itgb6,TENASCIN,ECM-Receptor
1434,Tnn,Itgav_Itgb6,TENASCIN,ECM-Receptor
1435,Tnxb,Itgav_Itgb6,TENASCIN,ECM-Receptor
1436,Fn1,Itgav_Itgb6,FN1,ECM-Receptor
1437,Dspp,Itgav_Itgb6,DSPP,ECM-Receptor
1438,Vtn,Itgav_Itgb8,VTN,ECM-Receptor
1439,Fn1,Itgav_Itgb8,FN1,ECM-Receptor
1440,Lama1,Itgav_Itgb8,LAMININ,ECM-Receptor
1441,Lama2,Itgav_Itgb8,LAMININ,ECM-Receptor
1442,Lama3,Itgav_Itgb8,LAMININ,ECM-Receptor
1443,Lama4,Itgav_Itgb8,LAMININ,ECM-Receptor
1444,Lama5,Itgav_Itgb8,LAMININ,ECM-Receptor
1445,Lamb1,Itgav_Itgb8,LAMININ,ECM-Receptor
1446,Lamb2,Itgav_Itgb8,LAMININ,ECM-Receptor
1447,Lamb3,Itgav_Itgb8,LAMININ,ECM-Receptor
1448,Lamc1,Itgav_Itgb8,LAMININ,ECM-Receptor
1449,Lamc2,Itgav_Itgb8,LAMININ,ECM-Receptor
1450,Lamc3,Itgav_Itgb8,LAMININ,ECM-Receptor
1451,Col1a1,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1452,Col1a2,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1453,Col2a1,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1454,Col4a1,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1455,Col4a2,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1456,Col4a3,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1457,Col4a4,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1458,Col4a5,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1459,Col4a6,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1460,Col6a1,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1461,Col6a2,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1462,Col6a3,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1463,Col6a4,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1464,Col6a5,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1465,Col6a6,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1466,Col9a1,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1467,Col9a2,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1468,Col9a3,Itgav_Itgb8,COLLAGEN,ECM-Receptor
1469,Lama1,Itga6_Itgb4,LAMININ,ECM-Receptor
1470,Lama2,Itga6_Itgb4,LAMININ,ECM-Receptor
1471,Lama3,Itga6_Itgb4,LAMININ,ECM-Receptor
1472,Lama4,Itga6_Itgb4,LAMININ,ECM-Receptor
1473,Lama5,Itga6_Itgb4,LAMININ,ECM-Receptor
1474,Lamb1,Itga6_Itgb4,LAMININ,ECM-Receptor
1475,Lamb2,Itga6_Itgb4,LAMININ,ECM-Receptor
1476,Lamb3,Itga6_Itgb4,LAMININ,ECM-Receptor
1477,Lamc1,Itga6_Itgb4,LAMININ,ECM-Receptor
1478,Lamc2,Itga6_Itgb4,LAMININ,ECM-Receptor
1479,Lamc3,Itga6_Itgb4,LAMININ,ECM-Receptor
1480,Fn1,Cd44,FN1,ECM-Receptor
1481,Col1a1,Cd44,COLLAGEN,ECM-Receptor
1482,Col1a2,Cd44,COLLAGEN,ECM-Receptor
1483,Col2a1,Cd44,COLLAGEN,ECM-Receptor
1484,Col4a1,Cd44,COLLAGEN,ECM-Receptor
1485,Col4a2,Cd44,COLLAGEN,ECM-Receptor
1486,Col4a3,Cd44,COLLAGEN,ECM-Receptor
1487,Col4a4,Cd44,COLLAGEN,ECM-Receptor
1488,Col4a5,Cd44,COLLAGEN,ECM-Receptor
1489,Col4a6,Cd44,COLLAGEN,ECM-Receptor
1490,Col6a1,Cd44,COLLAGEN,ECM-Receptor
1491,Col6a2,Cd44,COLLAGEN,ECM-Receptor
1492,Col6a3,Cd44,COLLAGEN,ECM-Receptor
1493,Col6a4,Cd44,COLLAGEN,ECM-Receptor
1494,Col6a5,Cd44,COLLAGEN,ECM-Receptor
1495,Col6a6,Cd44,COLLAGEN,ECM-Receptor
1496,Col9a1,Cd44,COLLAGEN,ECM-Receptor
1497,Col9a2,Cd44,COLLAGEN,ECM-Receptor
1498,Col9a3,Cd44,COLLAGEN,ECM-Receptor
1499,Lama1,Cd44,LAMININ,ECM-Receptor
1500,Lama2,Cd44,LAMININ,ECM-Receptor
1501,Lama3,Cd44,LAMININ,ECM-Receptor
1502,Lama4,Cd44,LAMININ,ECM-Receptor
1503,Lama5,Cd44,LAMININ,ECM-Receptor
1504,Lamb1,Cd44,LAMININ,ECM-Receptor
1505,Lamb2,Cd44,LAMININ,ECM-Receptor
1506,Lamb3,Cd44,LAMININ,ECM-Receptor
1507,Lamc1,Cd44,LAMININ,ECM-Receptor
1508,Lamc2,Cd44,LAMININ,ECM-Receptor
1509,Lamc3,Cd44,LAMININ,ECM-Receptor
1510,Col1a1,Sdc1,COLLAGEN,ECM-Receptor
1511,Col1a2,Sdc1,COLLAGEN,ECM-Receptor
1512,Col2a1,Sdc1,COLLAGEN,ECM-Receptor
1513,Col4a1,Sdc1,COLLAGEN,ECM-Receptor
1514,Col4a2,Sdc1,COLLAGEN,ECM-Receptor
1515,Col4a3,Sdc1,COLLAGEN,ECM-Receptor
1516,Col4a4,Sdc1,COLLAGEN,ECM-Receptor
1517,Col4a5,Sdc1,COLLAGEN,ECM-Receptor
1518,Col4a6,Sdc1,COLLAGEN,ECM-Receptor
1519,Col6a1,Sdc1,COLLAGEN,ECM-Receptor
1520,Col6a2,Sdc1,COLLAGEN,ECM-Receptor
1521,Col6a3,Sdc1,COLLAGEN,ECM-Receptor
1522,Col6a4,Sdc1,COLLAGEN,ECM-Receptor
1523,Col6a5,Sdc1,COLLAGEN,ECM-Receptor
1524,Col6a6,Sdc1,COLLAGEN,ECM-Receptor
1525,Col9a1,Sdc1,COLLAGEN,ECM-Receptor
1526,Col9a2,Sdc1,COLLAGEN,ECM-Receptor
1527,Col9a3,Sdc1,COLLAGEN,ECM-Receptor
1528,Fn1,Sdc1,FN1,ECM-Receptor
1529,Tnc,Sdc1,TENASCIN,ECM-Receptor
1530,Tnr,Sdc1,TENASCIN,ECM-Receptor
1531,Tnn,Sdc1,TENASCIN,ECM-Receptor
1532,Tnxb,Sdc1,TENASCIN,ECM-Receptor
1533,Thbs1,Sdc1,THBS,ECM-Receptor
1534,Thbs2,Sdc1,THBS,ECM-Receptor
1535,Thbs3,Sdc1,THBS,ECM-Receptor
1536,Thbs4,Sdc1,THBS,ECM-Receptor
1537,Comp,Sdc1,THBS,ECM-Receptor
1538,Col1a1,Sdc4,COLLAGEN,ECM-Receptor
1539,Col1a2,Sdc4,COLLAGEN,ECM-Receptor
1540,Col2a1,Sdc4,COLLAGEN,ECM-Receptor
1541,Col4a1,Sdc4,COLLAGEN,ECM-Receptor
1542,Col4a2,Sdc4,COLLAGEN,ECM-Receptor
1543,Col4a3,Sdc4,COLLAGEN,ECM-Receptor
1544,Col4a4,Sdc4,COLLAGEN,ECM-Receptor
1545,Col4a5,Sdc4,COLLAGEN,ECM-Receptor
1546,Col4a6,Sdc4,COLLAGEN,ECM-Receptor
1547,Col6a1,Sdc4,COLLAGEN,ECM-Receptor
1548,Col6a2,Sdc4,COLLAGEN,ECM-Receptor
1549,Col6a3,Sdc4,COLLAGEN,ECM-Receptor
1550,Col6a4,Sdc4,COLLAGEN,ECM-Receptor
1551,Col6a5,Sdc4,COLLAGEN,ECM-Receptor
1552,Col6a6,Sdc4,COLLAGEN,ECM-Receptor
1553,Col9a1,Sdc4,COLLAGEN,ECM-Receptor
1554,Col9a2,Sdc4,COLLAGEN,ECM-Receptor
1555,Col9a3,Sdc4,COLLAGEN,ECM-Receptor
1556,Fn1,Sdc4,FN1,ECM-Receptor
1557,Tnc,Sdc4,TENASCIN,ECM-Receptor
1558,Tnr,Sdc4,TENASCIN,ECM-Receptor
1559,Tnn,Sdc4,TENASCIN,ECM-Receptor
1560,Tnxb,Sdc4,TENASCIN,ECM-Receptor
1561,Thbs1,Sdc4,THBS,ECM-Receptor
1562,Thbs2,Sdc4,THBS,ECM-Receptor
1563,Thbs3,Sdc4,THBS,ECM-Receptor
1564,Thbs4,Sdc4,THBS,ECM-Receptor
1565,Comp,Sdc4,THBS,ECM-Receptor
1566,Lama1,Sv2a,LAMININ,ECM-Receptor
1567,Lama2,Sv2a,LAMININ,ECM-Receptor
1568,Lama3,Sv2a,LAMININ,ECM-Receptor
1569,Lama4,Sv2a,LAMININ,ECM-Receptor
1570,Lama5,Sv2a,LAMININ,ECM-Receptor
1571,Lamb1,Sv2a,LAMININ,ECM-Receptor
1572,Lamb2,Sv2a,LAMININ,ECM-Receptor
1573,Lamb3,Sv2a,LAMININ,ECM-Receptor
1574,Lamc1,Sv2a,LAMININ,ECM-Receptor
1575,Lamc2,Sv2a,LAMININ,ECM-Receptor
1576,Lamc3,Sv2a,LAMININ,ECM-Receptor
1577,Lama1,Sv2b,LAMININ,ECM-Receptor
1578,Lama2,Sv2b,LAMININ,ECM-Receptor
1579,Lama3,Sv2b,LAMININ,ECM-Receptor
1580,Lama4,Sv2b,LAMININ,ECM-Receptor
1581,Lama5,Sv2b,LAMININ,ECM-Receptor
1582,Lamb1,Sv2b,LAMININ,ECM-Receptor
1583,Lamb2,Sv2b,LAMININ,ECM-Receptor
1584,Lamb3,Sv2b,LAMININ,ECM-Receptor
1585,Lamc1,Sv2b,LAMININ,ECM-Receptor
1586,Lamc2,Sv2b,LAMININ,ECM-Receptor
1587,Lamc3,Sv2b,LAMININ,ECM-Receptor
1588,Lama1,Sv2c,LAMININ,ECM-Receptor
1589,Lama2,Sv2c,LAMININ,ECM-Receptor
1590,Lama3,Sv2c,LAMININ,ECM-Receptor
1591,Lama4,Sv2c,LAMININ,ECM-Receptor
1592,Lama5,Sv2c,LAMININ,ECM-Receptor
1593,Lamb1,Sv2c,LAMININ,ECM-Receptor
1594,Lamb2,Sv2c,LAMININ,ECM-Receptor
1595,Lamb3,Sv2c,LAMININ,ECM-Receptor
1596,Lamc1,Sv2c,LAMININ,ECM-Receptor
1597,Lamc2,Sv2c,LAMININ,ECM-Receptor
1598,Lamc3,Sv2c,LAMININ,ECM-Receptor
1599,Thbs1,Cd36,THBS,ECM-Receptor
1600,Thbs2,Cd36,THBS,ECM-Receptor
1601,Thbs3,Cd36,THBS,ECM-Receptor
1602,Thbs4,Cd36,THBS,ECM-Receptor
1603,Comp,Cd36,THBS,ECM-Receptor
1604,Vwf,Gp1ba_Gp1bb_Gp5_Gp9,VWF,ECM-Receptor
1605,Col1a1,Gp6,COLLAGEN,ECM-Receptor
1606,Col1a2,Gp6,COLLAGEN,ECM-Receptor
1607,Col2a1,Gp6,COLLAGEN,ECM-Receptor
1608,Col4a1,Gp6,COLLAGEN,ECM-Receptor
1609,Col4a2,Gp6,COLLAGEN,ECM-Receptor
1610,Col4a3,Gp6,COLLAGEN,ECM-Receptor
1611,Col4a4,Gp6,COLLAGEN,ECM-Receptor
1612,Col4a5,Gp6,COLLAGEN,ECM-Receptor
1613,Col4a6,Gp6,COLLAGEN,ECM-Receptor
1614,Col6a1,Gp6,COLLAGEN,ECM-Receptor
1615,Col6a2,Gp6,COLLAGEN,ECM-Receptor
1616,Col6a3,Gp6,COLLAGEN,ECM-Receptor
1617,Col6a4,Gp6,COLLAGEN,ECM-Receptor
1618,Col6a5,Gp6,COLLAGEN,ECM-Receptor
1619,Col6a6,Gp6,COLLAGEN,ECM-Receptor
1620,Col9a1,Gp6,COLLAGEN,ECM-Receptor
1621,Col9a2,Gp6,COLLAGEN,ECM-Receptor
1622,Col9a3,Gp6,COLLAGEN,ECM-Receptor
1623,Thbs1,Cd47,THBS,ECM-Receptor
1624,Thbs2,Cd47,THBS,ECM-Receptor
1625,Thbs3,Cd47,THBS,ECM-Receptor
1626,Thbs4,Cd47,THBS,ECM-Receptor
1627,Comp,Cd47,THBS,ECM-Receptor
1628,Agrn,Dag1,AGRN,ECM-Receptor
1629,Hspg2,Dag1,HSPG,ECM-Receptor
1630,Lama1,Dag1,LAMININ,ECM-Receptor
1631,Lama2,Dag1,LAMININ,ECM-Receptor
1632,Lama3,Dag1,LAMININ,ECM-Receptor
1633,Lama4,Dag1,LAMININ,ECM-Receptor
1634,Lama5,Dag1,LAMININ,ECM-Receptor
1635,Lamb1,Dag1,LAMININ,ECM-Receptor
1636,Lamb2,Dag1,LAMININ,ECM-Receptor
1637,Lamb3,Dag1,LAMININ,ECM-Receptor
1638,Lamc1,Dag1,LAMININ,ECM-Receptor
1639,Lamc2,Dag1,LAMININ,ECM-Receptor
1640,Lamc3,Dag1,LAMININ,ECM-Receptor
1641,Adgre5,Cd55b,ADGRE5,Cell-Cell Contact
1642,Alcam,Cd6,ALCAM,Cell-Cell Contact
1643,Anxa1,Fpr2_Fpr3,ANXA1,Cell-Cell Contact
1644,App,Cd74,APP,Cell-Cell Contact
1645,Bst2,Pira2,BST2,Cell-Cell Contact
1646,Cadm1,Cadm1,CADM,Cell-Cell Contact
1647,Cadm3,Cadm3,CADM,Cell-Cell Contact
1648,Cd1d2,Pira2,CD1D2,Cell-Cell Contact
1649,Cd200,Cd200r1,CD200,Cell-Cell Contact
1650,Cd200,Cd200r2,CD200,Cell-Cell Contact
1651,Cd200,Cd200r3,CD200,Cell-Cell Contact
1652,Cd200,Cd200r4,CD200,Cell-Cell Contact
1653,Cd22,Ptprc,CD22,Cell-Cell Contact
1654,Cd226,Nectin2,CD226,Cell-Cell Contact
1655,Cd226,Pvr,CD226,Cell-Cell Contact
1656,Fcer2a,Itgam_Itgb2,CD23,Cell-Cell Contact
1657,Fcer2a,Itgax_Itgb2,CD23,Cell-Cell Contact
1658,Fcer2a,Itgav_Itgb3,CD23,Cell-Cell Contact
1659,Fcer2a,Cr2,CD23,Cell-Cell Contact
1660,Cd34,Selp,CD34,Cell-Cell Contact
1661,Entpd1,Adora1,CD39,Cell-Cell Contact
1662,Entpd1,Adora2a,CD39,Cell-Cell Contact
1663,Entpd1,Adora2b,CD39,Cell-Cell Contact
1664,Entpd1,Tmigd3,CD39,Cell-Cell Contact
1665,Cd40lg,Cd40,CD40,Cell-Cell Contact
1666,Ptprc,Cd22,CD45,Cell-Cell Contact
1667,Ptprc,Mrc1,CD45,Cell-Cell Contact
1668,Cd46,Jag1,CD46,Cell-Cell Contact
1669,Cd48,Cd244a,CD48,Cell-Cell Contact
1670,Cd52,Siglecg,CD52,Cell-Cell Contact
1671,Cd6,Alcam,CD6,Cell-Cell Contact
1672,Cd80,Cd274,CD80,Cell-Cell Contact
1673,Cd80,Cd28,CD80,Cell-Cell Contact
1674,Cd80,Ctla4,CD80,Cell-Cell Contact
1675,Cd86,Cd28,CD86,Cell-Cell Contact
1676,Cd86,Ctla4,CD86,Cell-Cell Contact
1677,Cd96,Nectin1,CD96,Cell-Cell Contact
1678,Cd96,Pvr,CD96,Cell-Cell Contact
1679,Cd99,Pilra,CD99,Cell-Cell Contact
1680,Cd99,Cd99,CD99,Cell-Cell Contact
1681,Cdh15,Cdh15,CDH,Cell-Cell Contact
1682,Cdh4,Cdh4,CDH,Cell-Cell Contact
1683,Cdh2,Cdh2,CDH,Cell-Cell Contact
1684,Cdh1,Cdh1,CDH,Cell-Cell Contact
1685,Cdh1,Itga2_Itgb1,CDH1,Cell-Cell Contact
1686,Cdh1,Itgae_Itgb7,CDH1,Cell-Cell Contact
1687,Cdh1,Klrg1,CDH1,Cell-Cell Contact
1688,Cdh5,Cdh5,CDH5,Cell-Cell Contact
1689,Cd1d1,Ceacam5,CEACAM,Cell-Cell Contact
1690,Cd209a,Ceacam1,CEACAM,Cell-Cell Contact
1691,Cd8a,Ceacam5,CEACAM,Cell-Cell Contact
1692,Ceacam1,Ceacam5,CEACAM,Cell-Cell Contact
1693,Sele,Ceacam1,CEACAM,Cell-Cell Contact
1694,Cldn11,Cldn11,CLDN,Cell-Cell Contact
1695,Clec2d,Klrb1b,CLEC,Cell-Cell Contact
1696,Clec2g,Klrb1,CLEC,Cell-Cell Contact
1697,Clec2h,Klrb1,CLEC,Cell-Cell Contact
1698,Clec2i,Klrb1,CLEC,Cell-Cell Contact
1699,Clec2f,Klrb1f,CLEC,Cell-Cell Contact
1700,Clec2g,Klrb1f,CLEC,Cell-Cell Contact
1701,Clec2i,Klrb1f,CLEC,Cell-Cell Contact
1702,Nfasc,Cntn1_Cntnap1,CNTN,Cell-Cell Contact
1703,Cntn2,Cntn2_Cntnap2,CNTN,Cell-Cell Contact
1704,Cntn2,L1cam,CNTN,Cell-Cell Contact
1705,Cntn2,Cntn2,CNTN,Cell-Cell Contact
1706,Cntn1,Nrcam,CNTN,Cell-Cell Contact
1707,Cspg4,Itga3_Itgb1,CSPG4,Cell-Cell Contact
1708,Dsc1,Dsg1c,DESMOSOME,Cell-Cell Contact
1709,Dsc1,Dsg2,DESMOSOME,Cell-Cell Contact
1710,Dsc2,Dsg1c,DESMOSOME,Cell-Cell Contact
1711,Dsc2,Dsg2,DESMOSOME,Cell-Cell Contact
1712,Dsg1c,Dsc3,DESMOSOME,Cell-Cell Contact
1713,Dsg2,Dsc3,DESMOSOME,Cell-Cell Contact
1714,Epgn,Egfr,EPGN,Cell-Cell Contact
1715,Efna1,Epha1,EPHA,Cell-Cell Contact
1716,Efna1,Epha2,EPHA,Cell-Cell Contact
1717,Efna1,Epha3,EPHA,Cell-Cell Contact
1718,Efna1,Epha4,EPHA,Cell-Cell Contact
1719,Efna1,Epha5,EPHA,Cell-Cell Contact
1720,Efna1,Epha7,EPHA,Cell-Cell Contact
1721,Efna1,Epha8,EPHA,Cell-Cell Contact
1722,Efna2,Epha1,EPHA,Cell-Cell Contact
1723,Efna2,Epha2,EPHA,Cell-Cell Contact
1724,Efna2,Epha3,EPHA,Cell-Cell Contact
1725,Efna2,Epha4,EPHA,Cell-Cell Contact
1726,Efna2,Epha5,EPHA,Cell-Cell Contact
1727,Efna2,Epha7,EPHA,Cell-Cell Contact
1728,Efna2,Epha8,EPHA,Cell-Cell Contact
1729,Efna3,Epha1,EPHA,Cell-Cell Contact
1730,Efna3,Epha2,EPHA,Cell-Cell Contact
1731,Efna3,Epha3,EPHA,Cell-Cell Contact
1732,Efna3,Epha4,EPHA,Cell-Cell Contact
1733,Efna3,Epha5,EPHA,Cell-Cell Contact
1734,Efna3,Epha7,EPHA,Cell-Cell Contact
1735,Efna3,Epha8,EPHA,Cell-Cell Contact
1736,Efna4,Epha1,EPHA,Cell-Cell Contact
1737,Efna4,Epha2,EPHA,Cell-Cell Contact
1738,Efna4,Epha3,EPHA,Cell-Cell Contact
1739,Efna4,Epha4,EPHA,Cell-Cell Contact
1740,Efna4,Epha5,EPHA,Cell-Cell Contact
1741,Efna4,Epha7,EPHA,Cell-Cell Contact
1742,Efna4,Epha8,EPHA,Cell-Cell Contact
1743,Efna5,Epha1,EPHA,Cell-Cell Contact
1744,Efna5,Epha2,EPHA,Cell-Cell Contact
1745,Efna5,Epha3,EPHA,Cell-Cell Contact
1746,Efna5,Epha4,EPHA,Cell-Cell Contact
1747,Efna5,Epha5,EPHA,Cell-Cell Contact
1748,Efna5,Epha7,EPHA,Cell-Cell Contact
1749,Efna5,Epha8,EPHA,Cell-Cell Contact
1750,Efna5,Ephb2,EPHA,Cell-Cell Contact
1751,Efnb1,Epha4,EPHB,Cell-Cell Contact
1752,Efnb1,Ephb1,EPHB,Cell-Cell Contact
1753,Efnb1,Ephb2,EPHB,Cell-Cell Contact
1754,Efnb1,Ephb3,EPHB,Cell-Cell Contact
1755,Efnb1,Ephb4,EPHB,Cell-Cell Contact
1756,Efnb2,Epha4,EPHB,Cell-Cell Contact
1757,Efnb2,Ephb1,EPHB,Cell-Cell Contact
1758,Efnb2,Ephb2,EPHB,Cell-Cell Contact
1759,Efnb2,Ephb3,EPHB,Cell-Cell Contact
1760,Efnb2,Ephb4,EPHB,Cell-Cell Contact
1761,Efnb3,Epha4,EPHB,Cell-Cell Contact
