# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "64" "-p" "-t" "exon" "-g" "gene_id" "-a" "/public5/xiongyy/refer/Mus_musculus.GRCm39.108.gtf" "-o" "/public5/xiongyy/mouse_EV/00.CleanData/all.id.txt" "/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam" "/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam" "/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam" 
Geneid	/public5/xiongyy/mouse_EV/00.CleanData/1--1/1--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/1--2/1--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--1/2--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/2--2/2--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--1/3--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/3--2/3--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--1/4--1.bam	/public5/xiongyy/mouse_EV/00.CleanData/4--2/4--2.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-3/4-3.bam	/public5/xiongyy/mouse_EV/00.CleanData/4-4/4-4.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-1/Blank-1.bam	/public5/xiongyy/mouse_EV/00.CleanData/Blank-2/Blank-2.bam
ENSMUSG00000096690	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094858	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109487	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000116244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121336	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109521	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121432	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083418	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121435	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082010	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121437	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080936	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121440	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055897	0	1	0	1	0	3	8	1	0	6	0	17
ENSMUSG00000121504	158	192	151	118	244	176	179	269	350	221	137	435
ENSMUSG00000068809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081073	1	0	0	0	0	1	1	0	0	0	0	0
ENSMUSG00000068808	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111196	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081948	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111590	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060827	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075121	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088050	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081718	28	47	19	32	17	32	28	32	22	28	0	28
ENSMUSG00000056380	20	7	0	5	0	3	7	1	0	0	10	30
ENSMUSG00000084147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082594	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082337	1	0	0	2	2	0	1	0	1	0	0	1
ENSMUSG00000085489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083411	62	78	71	49	60	76	49	71	100	76	51	81
ENSMUSG00000084061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033965	440	700	248	701	591	652	276	197	462	410	276	471
ENSMUSG00000083019	88	179	85	66	293	240	238	265	221	141	162	281
ENSMUSG00000104064	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083605	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082322	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081689	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073131	1392	1559	1140	1031	1360	1229	919	1267	1173	915	1161	1581
ENSMUSG00000073255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085989	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085325	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096539	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041380	0	0	0	0	0	0	0	1	0	0	10	0
ENSMUSG00000056537	2377	2710	1569	2218	2785	2539	1797	2016	2363	2288	1312	2170
ENSMUSG00000077767	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092879	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080825	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064876	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093039	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073130	3	10	10	0	9	0	4	0	0	4	8	0
ENSMUSG00000077199	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076103	0	0	0	0	3	0	3	0	0	0	0	0
ENSMUSG00000084713	0	0	0	5	0	0	0	0	0	0	0	0
ENSMUSG00000065450	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094759	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033361	293	390	219	432	303	351	418	201	280	366	95	564
ENSMUSG00000095754	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046449	3	4	4	6	8	4	4	0	11	0	0	0
ENSMUSG00000076286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086580	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086906	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118452	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053593	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031289	72	131	211	79	71	59	60	107	111	77	371	141
ENSMUSG00000005864	0	5	5	0	0	0	0	0	0	0	0	0
ENSMUSG00000096194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033343	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118459	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067262	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031333	1167	1221	750	966	1180	1160	915	1052	888	710	1299	1309
ENSMUSG00000094601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083327	7913	7525	5436	6250	7673	9463	7884	9088	5376	6342	4802	5179
ENSMUSG00000082996	1	0	3	2	2	0	1	0	0	0	0	0
ENSMUSG00000099711	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118481	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073016	88	120	40	130	73	118	119	37	68	85	60	95
ENSMUSG00000031340	30	22	4	12	35	21	26	114	62	56	15	188
ENSMUSG00000118409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065542	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000070138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084982	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086246	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101500	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087224	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114725	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043453	10	1	4	0	5	6	3	1	16	3	0	32
ENSMUSG00000087649	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079649	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079297	1922	1248	513	1451	1252	1979	2008	1151	731	908	474	788
ENSMUSG00000087007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086668	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086525	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085756	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033906	153	243	121	189	177	147	116	153	109	118	64	190
ENSMUSG00000087468	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095934	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083049	50	4	0	1	25	47	25	15	22	17	1	0
ENSMUSG00000100364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078324	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031224	6	1	3	4	22	21	27	3	13	2	0	10
ENSMUSG00000096915	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081703	13	13	21	6	20	14	17	18	25	32	20	21
ENSMUSG00000118488	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088960	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082600	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095659	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118438	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031343	24	48	73	119	34	75	78	20	13	1	17	22
ENSMUSG00000081471	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076455	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077847	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119692	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082657	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073247	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086757	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095899	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085000	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031344	0	0	1	0	0	9	0	0	0	8	0	0
ENSMUSG00000090089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073245	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085107	0	0	0	0	0	0	0	3	0	0	0	0
ENSMUSG00000082799	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087847	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031347	798	807	1097	596	692	820	569	800	710	602	577	791
ENSMUSG00000031290	92	202	93	213	211	151	59	71	222	146	8	77
ENSMUSG00000084421	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080250	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031226	463	407	509	340	621	575	368	593	392	437	217	366
ENSMUSG00000031349	917	850	892	602	913	1088	1086	1639	740	582	953	896
ENSMUSG00000085441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031227	155	136	151	174	177	231	131	123	197	114	44	180
ENSMUSG00000084944	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082245	0	0	0	0	0	1	0	0	0	0	0	1
ENSMUSG00000083889	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085791	5	2	11	2	9	14	7	12	12	23	3	7
ENSMUSG00000083744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095872	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083970	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082464	3	2	1	3	2	1	3	2	1	0	2	0
ENSMUSG00000072931	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081976	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084376	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094643	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063442	2	5	1	1	11	1	8	2	6	5	3	1
ENSMUSG00000031230	2	1	16	5	11	9	22	0	0	3	0	4
ENSMUSG00000072930	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072929	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081533	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082856	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095627	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031351	2529	1601	1118	1041	1878	2385	2534	2208	1499	1416	708	3099
ENSMUSG00000089357	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096834	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050424	6	0	5	1	8	0	1	0	0	2	9	0
ENSMUSG00000109025	0	0	0	0	0	0	9	0	0	0	0	0
ENSMUSG00000080071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082995	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083256	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079845	2	29	24	8	3	7	0	2	12	15	11	19
ENSMUSG00000079387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094712	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095994	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083778	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031093	760	761	538	1005	814	696	624	449	577	590	120	452
ENSMUSG00000118439	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000057836	15	0	0	0	0	5	9	1	0	5	3	6
ENSMUSG00000092255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086974	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096899	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094941	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095820	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093851	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017057	1321	1398	1727	2573	1489	1660	1264	746	1266	1421	795	1425
ENSMUSG00000095408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096008	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095621	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036699	2	25	14	9	15	26	7	12	19	6	0	1
ENSMUSG00000083130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081159	13	17	29	8	13	36	13	21	8	21	10	25
ENSMUSG00000083755	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094964	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095561	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071745	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000016239	36	38	34	23	44	45	40	84	52	42	43	14
ENSMUSG00000119926	2	6	0	0	18	7	5	12	9	0	10	0
ENSMUSG00000081407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094378	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075949	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079642	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065031	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095082	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095534	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081827	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031229	3197	3551	1637	3876	3687	3060	2860	3217	3072	3055	2090	4611
ENSMUSG00000094767	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048592	5	3	3	4	2	8	3	5	5	2	6	6
ENSMUSG00000087360	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000084678	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081928	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079965	0	0	0	0	0	0	0	0	0	2	0	3
ENSMUSG00000084575	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072479	0	0	0	0	4	0	0	0	0	0	20	0
ENSMUSG00000079566	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000073125	3	12	0	0	12	18	50	95	3	4	213	111
ENSMUSG00000041353	208	189	195	169	213	194	164	224	196	132	154	172
ENSMUSG00000082974	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081187	3	9	1	13	1	7	3	2	9	13	9	24
ENSMUSG00000031232	1741	1827	1483	1476	1784	1726	1370	1768	1619	1430	1293	1686
ENSMUSG00000067768	7	22	24	19	4	7	8	1	6	29	0	28
ENSMUSG00000031231	1400	1211	1971	1012	2139	1828	1121	2337	1825	1541	2325	1924
ENSMUSG00000078317	279	211	284	117	241	295	315	268	280	224	372	388
ENSMUSG00000025269	223	251	199	148	228	300	165	233	167	202	92	209
ENSMUSG00000031362	0	3	22	8	4	9	2	1	7	15	14	18
ENSMUSG00000058147	3	14	0	0	1	1	10	16	3	11	46	26
ENSMUSG00000067764	0	0	0	0	1	0	0	0	0	0	1	0
ENSMUSG00000082629	0	2	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000081253	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025270	93	58	239	169	95	103	213	95	159	56	35	161
ENSMUSG00000109368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033792	655	431	108	839	371	885	1210	273	422	327	94	325
ENSMUSG00000033777	278	553	196	682	642	355	249	139	511	320	23	41
ENSMUSG00000031365	616	885	332	599	745	732	464	421	572	627	217	663
ENSMUSG00000081081	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000096966	0	0	0	0	2	2	4	0	0	5	0	0
ENSMUSG00000097110	0	0	0	0	0	3	0	0	0	0	0	0
ENSMUSG00000103141	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000031374	39	32	24	41	31	32	58	42	26	32	14	47
ENSMUSG00000062070	278	338	424	354	415	409	263	355	347	361	739	507
ENSMUSG00000031372	389	77	828	394	121	447	600	204	83	51	3	163
ENSMUSG00000047242	284	312	308	287	283	285	320	260	223	206	215	394
ENSMUSG00000025271	81	91	127	82	106	81	46	96	62	86	291	298
ENSMUSG00000031371	412	358	362	259	590	449	342	537	306	351	240	382
ENSMUSG00000079641	775	1194	1266	569	884	737	533	836	1148	909	957	1557
ENSMUSG00000065642	10	8	13	5	7	0	1	0	7	10	1	3
ENSMUSG00000073012	0	3	0	0	0	0	0	0	0	0	0	4
ENSMUSG00000082618	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000081289	3	13	0	6	5	5	13	6	10	5	3	1
ENSMUSG00000083814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036572	474	364	397	371	560	403	376	775	463	440	391	557
ENSMUSG00000081778	0	0	0	0	0	1	5	0	0	8	0	12
ENSMUSG00000016409	739	824	455	645	729	698	593	592	661	497	447	695
ENSMUSG00000036551	0	0	1	0	0	1	1	4	0	0	0	0
ENSMUSG00000016427	327	434	679	255	424	515	340	368	443	397	518	411
ENSMUSG00000036537	76	84	110	50	103	63	58	104	64	69	28	47
ENSMUSG00000031375	27050	38418	19321	41735	36125	37633	18014	6791	35814	34522	2396	6177
ENSMUSG00000073243	0	0	0	4	0	0	0	0	0	0	0	0
ENSMUSG00000071773	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051827	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033737	2	0	0	3	20	1	0	0	0	0	6	6
ENSMUSG00002076096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052821	113	218	252	254	178	148	140	68	144	212	134	173
ENSMUSG00000071772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073010	4	2	27	4	7	1	5	2	10	15	87	29
ENSMUSG00000064553	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083432	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081395	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083595	18	10	17	21	27	17	8	12	6	11	0	12
ENSMUSG00000065733	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076607	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083063	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080841	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094945	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047686	61	108	124	87	29	57	46	9	36	17	6	14
ENSMUSG00000079638	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084056	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049929	194	454	200	283	293	188	121	61	224	236	70	150
ENSMUSG00000071771	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050921	104	196	292	225	166	142	83	52	297	218	35	125
ENSMUSG00000079637	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054293	236	479	307	381	302	323	124	31	303	272	10	38
ENSMUSG00000082630	8	5	4	2	4	8	1	0	1	0	0	1
ENSMUSG00000080898	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079636	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079635	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025272	48	59	42	49	74	101	5	0	33	50	13	22
ENSMUSG00000031376	1	8	0	18	0	11	0	1	20	6	21	21
ENSMUSG00000095698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000119329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082297	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031383	36	35	35	28	35	54	52	79	37	31	0	12
ENSMUSG00000081396	0	0	0	0	0	0	0	0	0	0	0	8
ENSMUSG00000073008	20	1	8	11	6	5	5	7	23	19	3	21
ENSMUSG00000082961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080758	1	0	0	0	0	0	0	0	0	0	0	1
